,model_id,fine_grained_class,coarse_grained_class,empty_struct_obj,nyuv2_40class,category,wnsynset,wnsynsetkey,up,front,aligned.minPoint,aligned.maxPoint,aligned.dims,isCornerPiece
2160,s__537,wardrobe_cabinet,wardrobe_cabinet,2.0,cabinet,wardrobe_cabinet/__SYM_REFLECT_LR,n02933112,cabinet.n.01,,,-17.0/-0.0012664795/-17.4502,17.0/90.0/17.5,34.0/90.00127/34.9502,
2161,s__538,medicine_cabinet,mirror,2.0,otherprop,mirror/medicine_cabinet/__SYM_REFLECT_LR,n03742115,medicine_chest.n.01,,,-30.5/0.0/-6.9969006,30.5/81.0/7.0,61.0/81.0/13.996901,
2162,s__539,stand,stand,2.0,night_stand,stand/__CORNER_C2,n04301000,stand.n.04,,,-49.5/0.0/-37.4056,49.4532/45.0/37.5944,98.9532/45.0/75.0,1.0
2163,s__540,chair,chair,2.0,chair,chair/__SYM_REFLECT_LR,n03001627,chair.n.01,,,-31.5/0.0/-31.388802,31.5/97.0/31.611198,63.0/97.0/63.0,
2164,s__541,sink,sink,2.0,sink,sink,n04223580,sink.n.01,,,-84.5/0.027618408/-26.1893,84.5/175.194/25.810501,169.0/175.16638/51.9998,
2165,s__542,sink,sink,2.0,sink,sink/__CORNER_C2,n04223580,sink.n.01,,,-51.0392/0.26089096/-38.3867,50.9607/49.736603/38.6133,101.9999/49.47571/77.0,1.0
2166,s__543,sofa,sofa,2.0,sofa,sofa/__CORNER_C2,n04256520,sofa.n.01,,,-119.869995/0.0/-84.971695,122.130005/86.861595/85.028305,242.0/86.861595/170.0,
2167,s__544,mirror,mirror,2.0,mirror,mirror/__SYM_REFLECT_LR,n03773035,mirror.n.01,,,-53.1959/0.0/-8.984089,53.1959/92.0/8.999691,106.3918/92.0/17.98378,
2168,s__545,dining_table,table,2.0,table,table/dining_table/__SYM_ROTATE_UP_2,n03201208,dining_table.n.01,,,-97.0/0.0/-45.0,97.0/75.0/45.0,194.0/75.0/90.0,
2169,s__546,dining_table,table,2.0,table,table/dining_table/__SYM_ROTATE_UP_2,n03201208,dining_table.n.01,,,-110.0/0.0/-45.0,110.0/75.0/45.0,220.0/75.0/90.0,
2170,s__547,dining_table,table,2.0,table,table/dining_table/__SYM_ROTATE_UP_2,n03201208,dining_table.n.01,,,-67.5078/0.0/-40.0,67.5078/74.9757/40.0,135.0156/74.9757/80.0,
2171,s__548,dining_table,table,2.0,table,table/dining_table/__SYM_ROTATE_UP_2,n03246933,drop-leaf_table.n.01,,,-84.0/7.6293945E-6/-35.0,84.0/75.0/35.0,168.0/74.99999/70.0,
2172,s__549,sofa_and_table,sofa_and_table,2.0,sofa,sofa_and_table/__CORNER_C1,n04256520,sofa.n.01,,,-151.72699/0.0/-132.498,113.27301/81.4897/112.502,265.0/81.4897/245.0,
2173,s__550,wardrobe_cabinet,wardrobe_cabinet,2.0,cabinet,wardrobe_cabinet,n02933112,cabinet.n.01,,,-17.4775/0.0/-17.4775,17.4775/178.2/17.5,34.955/178.2/34.9775,
2174,s__551,coffee_table,table,2.0,table,table/coffee_table/__SYM_REFLECT_LR,n03063968,coffee_table.n.01,,,-46.5172/0.0/-20.475,46.5172/78.0181/20.9922,93.0344/78.0181/41.4672,
2175,s__552,desk,desk,2.0,desk,desk,n03179701,desk.n.01,,,-58.999996/0.0/-22.0,58.999996/83.0/22.0,117.99999/83.0/44.0,
2176,s__553,tv_stand,tv_stand,2.0,cabinet,tv_stand,n03290653,entertainment_center.n.01,,,-60.008503/-0.0058555603/-27.0071,60.000004/38.0/27.008503,120.00851/38.005856/54.015602,
2177,s__554,coffee_table,table,2.0,table,table/coffee_table/__SYM_REFLECT_FB,n03063968,coffee_table.n.01,,,-78.0/0.0/-34.0,78.0/74.0/34.0,156.0/74.0/68.0,
2178,s__555,coffee_table,table,2.0,table,table/coffee_table,n03063968,coffee_table.n.01,,,-60.000004/0.0/-30.000002,60.000004/36.0/30.000002,120.00001/36.0/60.000004,
2179,s__556,shelving,shelving,2.0,shelves,shelving,n04190052,shelf.n.01,,,-22.5/0.3400421/-10.0,22.5/168.34/10.0,45.0/167.99995/20.0,
2180,s__557,sink,sink,2.0,sink,sink,n04223580,sink.n.01,,,-89.6926/-0.15704346/-26.749798,89.33069/162.7/25.25,179.02328/162.85704/51.999798,
2181,s__558,sink,sink,2.0,sink,sink/__SYM_REFLECT_LR_APPROX,n04223580,sink.n.01,,,-30.000002/3.3569336E-4/-24.0,30.000002/169.479/24.0,60.000004/169.47867/48.0,
2182,s__559,wardrobe_cabinet,wardrobe_cabinet,2.0,cabinet,wardrobe_cabinet/__SYM_REFLECT_LR,n02933112,cabinet.n.01,,,-15.000001/1.449585E-4/-18.000103,15.000001/85.0002/18.000103,30.000002/85.00005/36.000206,
2183,s__560,sink,sink,2.0,sink,sink/__SYM_REFLECT_LR,n04223580,sink.n.01,,,-60.5/-0.018814087/-26.000198,60.5/162.049/26.000198,121.0/162.06781/52.000397,
2184,s__561,coffee_table,table,2.0,table,table/coffee_table/__SYM_REFLECT_FB,n03063968,coffee_table.n.01,,,-55.0/0.0/-30.000002,55.0/35.0/30.000002,110.0/35.0/60.000004,
2185,s__562,wardrobe_cabinet,wardrobe_cabinet,2.0,cabinet,wardrobe_cabinet,n02933112,cabinet.n.01,,,-46.000298/0.0/-21.0,46.000298/200.0/21.0,92.000595/200.0/42.0,
2186,s__563,dresser,dresser,2.0,dresser,dresser,n03015254,chest_of_drawers.n.01,,,-95.000305/0.0/-24.0,95.000305/80.0/24.0,190.00061/80.0/48.0,
2187,s__564,wardrobe_cabinet,wardrobe_cabinet,2.0,cabinet,wardrobe_cabinet,n02933112,cabinet.n.01,,,-55.000298/0.0/-24.0,55.000298/200.0/24.0,110.000595/200.0/48.0,
2188,s__565,wardrobe_cabinet,wardrobe_cabinet,2.0,cabinet,wardrobe_cabinet,n02933112,cabinet.n.01,,,-43.5/0.0/-26.0,43.5/207.0/26.0,87.0/207.0/52.0,
2189,s__566,wardrobe_cabinet,wardrobe_cabinet,2.0,cabinet,wardrobe_cabinet,n02933112,cabinet.n.01,,,-25.5/0.0/-25.5,25.5/207.0/25.5,51.0/207.0/51.0,
2190,s__567,wardrobe_cabinet,wardrobe_cabinet,2.0,cabinet,wardrobe_cabinet/__SYM_REFLECT_LR_APPROX,n02933112,cabinet.n.01,,,-25.5/0.0/-25.5,25.5/168.0/25.5,51.0/168.0/51.0,
2191,s__568,shelving,shelving,2.0,shelves,shelving/__SYM_REFLECT_LR,n04190052,shelf.n.01,,,-50.0/0.0/-10.5,50.0/119.00001/10.5,100.0/119.00001/21.0,
2192,s__569,tv_stand,tv_stand,2.0,cabinet,tv_stand/__SYM_REFLECT_LR,n03290653,entertainment_center.n.01,,,-60.000004/0.0/-26.0,60.000004/49.0/26.0,120.00001/49.0/52.0,
2193,s__570,wardrobe_cabinet,wardrobe_cabinet,2.0,cabinet,wardrobe_cabinet/__SYM_REFLECT_LR,n02933112,cabinet.n.01,,,-35.0001/-1.5258789E-5/-17.5,35.0/241.00002/17.5,70.0001/241.00003/35.0,
2194,s__571,wardrobe_cabinet,wardrobe_cabinet,2.0,cabinet,wardrobe_cabinet/__CORNER_C2/__SYM_REFLECT_C2_APPROX,n02933112,cabinet.n.01,,,-27.5/-1.5258789E-5/-27.5009,27.500702/241.00002/27.5,55.0007/241.00003/55.0009,
2195,s__572,wardrobe_cabinet,wardrobe_cabinet,2.0,cabinet,wardrobe_cabinet,n02933112,cabinet.n.01,,,-17.5001/-1.5258789E-5/-17.5,17.500198/241.00002/17.5,35.000298/241.00003/35.0,
2196,s__573,wardrobe_cabinet,wardrobe_cabinet,2.0,cabinet,wardrobe_cabinet,n02933112,cabinet.n.01,,,-17.500198/-1.5258789E-5/-17.5,17.5001/241.00002/17.5,35.000298/241.00003/35.0,
2197,s__574,office_chair,chair,2.0,chair,chair/office_chair/__SYM_REFLECT_LR,n04373704,swivel_chair.n.01,,,-37.0/0.0019073486/-32.4348,37.0/117.88699/32.565094,74.0/117.885086/64.99989,
2198,s__575,straight_chair,chair,2.0,chair,chair/straight_chair/__SYM_REFLECT_LR,n04331277,straight_chair.n.01,,,-27.0081/-3.5858154E-4/-21.4664,27.0081/80.7166/21.4991,54.0162/80.71696/42.9655,
2199,s__576,sink,sink,2.0,sink,sink,n04223580,sink.n.01,,,-65.0026/0.0/-26.5,65.0026/199.232/26.5,130.0052/199.232/53.0,
2200,s__577,sink,sink,2.0,sink,sink/__SYM_REFLECT_LR,n04223580,sink.n.01,,,-37.0/8.392334E-5/-25.9999,37.0/63.956497/25.996002,74.0/63.956413/51.995903,
2201,s__578,medicine_cabinet,mirror,2.0,otherprop,mirror/medicine_cabinet/__SYM_REFLECT_LR,n03742115,medicine_chest.n.01,,,-37.5/1.6021729E-4/-7.0,37.5/85.0002/7.0000095,75.0/85.00004/14.00001,
2202,s__579,vase,vase,2.0,otherprop,vase/__SYM_ROTATE_UP_INF,n04522168,vase.n.01,,,-12.5/3.8146973E-6/-12.5,12.5/46.0451/12.5,25.0/46.045097/25.0,
2203,s__580,table_lamp,indoor_lamp,2.0,lamp,indoor_lamp/table_lamp/__SYM_ROTATE_UP_INF,n04380533,table_lamp.n.01,,,-14.0/0.0/-14.0,14.0/30.000002/14.0,28.0/30.000002/28.0,
2204,s__581,wardrobe_cabinet,wardrobe_cabinet,2.0,cabinet,wardrobe_cabinet,n02933112,cabinet.n.01,,,-43.5/-1.5258789E-5/-12.500999,43.5/124.0/12.500999,87.0/124.000015/25.001999,
2205,s__582,wardrobe_cabinet,wardrobe_cabinet,2.0,cabinet,wardrobe_cabinet/__SYM_REFLECT_LR,n02933112,cabinet.n.01,,,-31.5/0.0/-14.0,31.5/132.0/14.0,63.0/132.0/28.0,
2206,s__583,armchair,chair,2.0,chair,chair/armchair/__SYM_REFLECT_LR,n02738535,armchair.n.01,,,-37.5/0.0/-39.529198,37.5/74.148/39.470802,75.0/74.148/79.0,
2207,s__584,shoes_cabinet,shoes_cabinet,2.0,cabinet,shoes_cabinet/__SYM_REFLECT_LR,n02933112,cabinet.n.01,,,-24.0/-0.25310898/-19.0,24.0/60.746902/19.0,48.0/61.00001/38.0,
2208,s__585,outdoor_seating,outdoor_seating,2.0,chair,outdoor_seating/__SYM_REFLECT_LR,n04161981,seat.n.03,,,-101.981/0.0/-101.50101,102.019/199.96701/101.5,204.0/199.96701/203.001,
2209,s__586,outdoor_lamp,outdoor_lamp,2.0,otherprop,outdoor_lamp/__SYM_ROTATE_UP_INF,n03636649,lamp.n.02,,,-7.0/0.0/-7.0,7.0/111.0/7.0,14.0/111.0/14.0,
2210,s__587,sofa,sofa,2.0,sofa,sofa/__SYM_REFLECT_LR,n04256520,sofa.n.01,,,-73.5/0.0/-34.979,73.5/77.0/34.974102,147.0/77.0/69.9531,
2211,s__588,armchair,chair,2.0,sofa,chair/armchair/sofa_chair/__SYM_REFLECT_LR,n03262932,easy_chair.n.01,,,-47.5/0.0/-34.976597,47.5/76.9219/34.976597,95.0/76.9219/69.95319,
2212,s__589,bunker_bed,bed,2.0,bed,bed/bunker_bed,n02818832,bed.n.01,,,-104.0/0.0/-57.5064,104.0/182.575/57.4936,208.0/182.575/115.0,
2213,s__590,wardrobe_cabinet,wardrobe_cabinet,2.0,cabinet,wardrobe_cabinet,n02933112,cabinet.n.01,,,-65.0025/0.0/-32.9803,65.0025/207.0/32.9803,130.005/207.0/65.9606,
2214,s__591,wardrobe_cabinet,wardrobe_cabinet,2.0,cabinet,wardrobe_cabinet/__SYM_REFLECT_LR,n02933112,cabinet.n.01,,,-39.0/0.0/-20.0,39.0/186.0/20.0,78.0/186.0/40.0,
2215,s__592,dresser,dresser,2.0,dresser,dresser/__SYM_REFLECT_LR,n03015254,chest_of_drawers.n.01,,,-40.5/0.0/-25.0,40.5/158.001/25.0,81.0/158.001/50.0,
2216,s__593,desk_with_shelves,desk,2.0,desk,desk/desk_with_shelves/__SYM_REFLECT_LR_APPROX,n03179701,desk.n.01,,,-60.000004/0.0/-34.502,60.000004/154.0/34.5,120.00001/154.0/69.002,
2217,s__594,nightstand,stand,2.0,night_stand,stand/nightstand/__SYM_REFLECT_LR,n03015254,chest_of_drawers.n.01,,,-25.0/0.0/-19.5,25.0/54.000004/19.5,50.0/54.000004/39.0,
2218,s__595,coffee_table,table,2.0,table,table/coffee_table/__SYM_REFLECT_LR,n03063968,coffee_table.n.01,,,-25.0/0.0/-25.0,25.0/55.071404/25.0,50.0/55.071404/50.0,
2219,s__596,armchair,chair,2.0,chair,chair/armchair/__SYM_REFLECT_LR,n02738535,armchair.n.01,,,-38.0/0.0/-50.4946,38.0/107.106995/50.519104,76.0/107.106995/101.0137,
2220,s__597,coffee_table,table,2.0,table,table/coffee_table/__SYM_ROTATE_UP_4,n03063968,coffee_table.n.01,,,-32.5/-1.9073486E-6/-32.5,32.5/23.0/32.5,65.0/23.000002/65.0,
2221,s__598,sofa,sofa,2.0,sofa,sofa/__CORNER_C1,n04256520,sofa.n.01,,,-97.516/-7.6293945E-6/-68.48599,97.516/72.8572/68.48599,195.032/72.85721/136.97198,
2222,s__599,coffee_table,table,2.0,table,table/coffee_table/__SYM_ROTATE_UP_2,n03063968,coffee_table.n.01,,,-64.0/0.0/-35.0,64.0/32.0/35.0,128.0/32.0/70.0,
2223,s__600,armchair,chair,2.0,chair,chair/armchair/__SYM_REFLECT_LR,n02738535,armchair.n.01,,,-34.0/0.0/-45.034798,34.0/76.8035/34.965202,68.0/76.8035/80.0,
2224,s__601,sofa,sofa,2.0,chair,sofa/__SYM_REFLECT_LR,n04256520,sofa.n.01,,,-63.945305/0.05470276/-45.069702,64.054695/74.1457/34.930298,128.0/74.090996/80.0,
2225,s__602,armchair,chair,2.0,sofa,chair/armchair/sofa_chair/__SYM_REFLECT_LR,n03262932,easy_chair.n.01,,,-37.0/0.0/-41.0,37.0/87.9018/41.0,74.0/87.9018/82.0,
2226,s__603,sofa,sofa,2.0,sofa,sofa/__SYM_REFLECT_LR,n04256520,sofa.n.01,,,-78.5/0.0/-41.0,78.5/87.9018/41.0,157.0/87.9018/82.0,
2227,s__604,coffee_table,table,2.0,table,table/coffee_table/__SYM_ROTATE_UP_2,n03063968,coffee_table.n.01,,,-58.0/0.0/-30.5,58.0/43.0/30.5,116.0/43.0/61.0,
2228,s__605,porch_swing,outdoor_seating,2.0,chair,outdoor_seating/porch_swing/__SYM_REFLECT_LR,n04161981,seat.n.03,,,-85.0/0.0/-55.712597,85.0/150.305/55.287403,170.0/150.305/111.0,
2229,s__606,porch_swing,outdoor_seating,2.0,chair,outdoor_seating/porch_swing/__SYM_REFLECT_LR,n04161981,seat.n.03,,,-131.0/0.0/-94.5,131.0/190.653/94.5,262.0/190.653/189.0,
2230,s__607,porch_swing,outdoor_seating,2.0,chair,outdoor_seating/porch_swing/__SYM_REFLECT_LR,n04161981,seat.n.03,,,-100.0/0.0/-64.5,100.0/159.713/64.5,200.0/159.713/129.0,
2231,s__608,porch_swing,outdoor_seating,2.0,chair,outdoor_seating/porch_swing/__SYM_REFLECT_LR,n04161981,seat.n.03,,,-99.9988/0.0/-62.0,99.9988/179.0/62.0,199.9976/179.0/124.0,
2232,s__609,porch_swing,outdoor_seating,2.0,chair,outdoor_seating/porch_swing/__SYM_REFLECT_LR,n04161981,seat.n.03,,,-123.009/-0.5707092/-73.0,123.009/188.08301/73.0,246.018/188.65372/146.0,
2233,s__610,porch_swing,outdoor_seating,2.0,chair,outdoor_seating/porch_swing/__SYM_REFLECT_LR,n04161981,seat.n.03,,,-96.0/0.0/-61.8468,96.0/169.846/61.1532,192.0/169.846/123.0,
2234,s__611,armchair,chair,2.0,chair,chair/armchair/sofa_chair/__SYM_REFLECT_LR,n03262932,easy_chair.n.01,,,-38.5/0.0/-35.225204,38.5/79.376396/34.7576,77.0/79.376396/69.9828,
2235,s__612,nightstand,stand,2.0,night_stand,stand/nightstand/__SYM_REFLECT_LR,n03015254,chest_of_drawers.n.01,,,-19.5/-7.6293945E-6/-23.5,19.5/73.0/23.5,39.0/73.00001/47.0,
2236,s__613,porch_swing,outdoor_seating,2.0,chair,outdoor_seating/porch_swing/__SYM_REFLECT_LR,n04161981,seat.n.03,,,-122.5/0.0/-69.715706,122.5/170.938/75.3308,245.0/170.938/145.04651,
2237,s__614,porch_swing,outdoor_seating,2.0,chair,outdoor_seating/porch_swing/__SYM_REFLECT_LR,n04161981,seat.n.03,,,-113.003006/-0.056854248/-74.9883,112.996994/180.578/75.0,226.0/180.63486/149.9883,
2238,s__615,lounge_chair,chair,2.0,chair,chair/lounge_chair/__SYM_REFLECT_LR,n04062428,recliner.n.01,,,-30.000002/-3.8146973E-6/-89.4938,30.000002/61.8131/89.4938,60.000004/61.813103/178.9876,
2239,s__616,shelving,shelving,2.0,shelves,shelving/__CORNER_C1,n04190052,shelf.n.01,,,-17.0/0.0/-21.5,17.0/220.0/21.5,34.0/220.0/43.0,
2240,s__617,wardrobe_cabinet,wardrobe_cabinet,2.0,cabinet,wardrobe_cabinet,n02933112,cabinet.n.01,,,-22.0/0.0/-23.5,22.0/220.0/23.5,44.0/220.0/47.0,
2241,s__618,bookshelf,shelving,2.0,cabinet,shelving/bookshelf/__SYM_REFLECT_LR,n02871439,bookshelf.n.01,,,-22.0/0.0/-23.5,22.0/220.0/23.5,44.0/220.0/47.0,
2242,s__619,daybed,bed,2.0,bed,bed/daybed/__SYM_REFLECT_LR,n03165096,daybed.n.01,,,-102.0/-1.5258789E-5/-42.5,102.0/73.0/42.5,204.0/73.000015/85.0,
2243,s__620,bookshelf,shelving,2.0,cabinet,shelving/bookshelf/__SYM_REFLECT_LR,n02871439,bookshelf.n.01,,,-22.0/0.0/-23.5,22.0/138.0/23.5,44.0/138.0/47.0,
2244,s__621,lounge_chair,chair,2.0,chair,chair/lounge_chair/__SYM_REFLECT_LR,n04062428,recliner.n.01,,,-32.0001/0.016868591/-86.9909,32.0/71.972/86.9909,64.0001/71.95513/173.9818,
2245,s__622,lounge_chair,chair,2.0,chair,chair/lounge_chair/__SYM_REFLECT_LR,n04062428,recliner.n.01,,,-25.0/0.0/-65.9768,25.0/83.4042/65.9768,50.0/83.4042/131.9536,
2246,s__623,lounge_chair,chair,2.0,chair,chair/lounge_chair/__SYM_REFLECT_LR,n04062428,recliner.n.01,,,-28.5/0.0/-95.01669,28.5/84.912094/95.01669,57.0/84.912094/190.03339,
2247,s__624,lounge_chair,chair,2.0,chair,chair/lounge_chair/__SYM_REFLECT_LR,n04062428,recliner.n.01,,,-34.0/0.0/-85.476204,34.0/97.4858/85.4761,68.0/97.4858/170.9523,
2248,s__625,lounge_chair,chair,2.0,chair,chair/lounge_chair/__SYM_REFLECT_LR,n04062428,recliner.n.01,,,-34.0/-0.16587067/-93.981094,34.0/88.096794/93.981094,68.0/88.262665/187.96219,
2249,s__626,lounge_chair,chair,2.0,chair,chair/lounge_chair/__SYM_REFLECT_LR,n04062428,recliner.n.01,,,-35.0002/0.0/-100.0,35.0002/75.9993/100.0,70.0004/75.9993/200.0,
2250,s__627,lounge_chair,chair,2.0,chair,chair/lounge_chair/__SYM_REFLECT_LR,n04062428,recliner.n.01,,,-48.5/-0.012283325/-99.9781,48.495895/84.207/100.0,96.995895/84.219284/199.9781,
2251,s__628,lounge_chair,chair,2.0,chair,chair/lounge_chair/__SYM_REFLECT_LR,n04062428,recliner.n.01,,,-36.0/-1.2403793/-88.9858,36.0/126.112/88.9858,72.0/127.35238/177.9716,
2252,s__629,lounge_chair,chair,2.0,chair,chair/lounge_chair/__SYM_REFLECT_LR,n04062428,recliner.n.01,,,-33.4841/-3.8146973E-6/-95.49249,33.542496/59.813602/95.5,67.026596/59.813606/190.9925,
2253,s__630,lounge_chair,chair,2.0,chair,chair/lounge_chair/__SYM_REFLECT_LR,n04062428,recliner.n.01,,,-35.0/-0.16587067/-90.491394,35.0/88.747/90.491394,70.0/88.91287/180.98279,
2254,s__631,lounge_chair,chair,2.0,chair,chair/lounge_chair/__SYM_REFLECT_LR,n04062428,recliner.n.01,,,-34.5/-0.008255005/-83.4999,34.5/98.97/83.4999,69.0/98.97826/166.9998,
2255,s__632,lounge_chair,chair,2.0,chair,chair/lounge_chair/__SYM_REFLECT_LR,n04062428,recliner.n.01,,,-37.0/3.8146973E-6/-77.4776,37.0/50.068005/77.4776,74.0/50.068/154.9552,
2256,s__633,lounge_chair,chair,2.0,chair,chair/lounge_chair/__SYM_REFLECT_LR,n04062428,recliner.n.01,,,-50.0/-0.0019302368/-94.99991,49.9971/62.934704/95.0,99.9971/62.936634/189.99991,
2257,s__634,outdoor_seating,outdoor_seating,2.0,chair,outdoor_seating/__SYM_ROTATE_UP_2,n04161981,seat.n.03,,,-114.0/0.0/-69.5004,114.0/167.806/69.5004,228.0/167.806/139.0008,
2258,s__635,table_and_chair,table_and_chair,2.0,table,table_and_chair/__SYM_ROTATE_UP_2_APPROX/__SYM_REFLECT_FB,,,,,-166.476/-7.6293945E-6/-138.003,166.476/92.6826/138.003,332.952/92.68261/276.006,
2259,s__636,table_and_chair,table_and_chair,2.0,table,table_and_chair/__SYM_ROTATE_UP_2,,,,,-90.9999/0.0/-92.5,90.9999/92.0088/92.5,181.9998/92.0088/185.0,
2260,s__637,table_and_chair,table_and_chair,2.0,table,table_and_chair/__SYM_REFLECT_LR,,,,,-188.993/0.0/-99.0062,188.993/76.8035/99.0062,377.986/76.8035/198.0124,
2261,s__638,sofa_and_table,sofa_and_table,2.0,sofa,sofa_and_table/__CORNER_C1,n04256520,sofa.n.01,,,-97.5166/-7.6293945E-6/-84.5101,97.515396/72.8572/84.52341,195.032/72.85721/169.03351,
2262,s__639,chair_set,chair,2.0,chair,chair/chair_set/__SYM_REFLECT_LR,n03001627,chair.n.01,,,-115.0/0.0/-52.0,115.0/74.148/52.0,230.0/74.148/104.0,
2263,s__640,table_and_chair,table_and_chair,2.0,chair,table_and_chair/__SYM_REFLECT_LR,,,,,-171.0/-7.6293945E-6/-85.5,171.0/87.9018/85.5,342.0/87.90181/171.0,
2264,s__641,table_and_chair,table_and_chair,2.0,chair,table_and_chair/__SYM_REFLECT_LR,,,,,-134.012/0.0/-68.49919,134.012/107.106995/68.4991,268.024/107.106995/136.99829,
2265,s__642,sofa,sofa,2.0,sofa,sofa/__CORNER_C2,n04256520,sofa.n.01,,,-125.5/0.0/-79.0,125.5/94.2625/79.0,251.0/94.2625/158.0,
2266,s__643,armchair,chair,2.0,sofa,chair/armchair/sofa_chair/__SYM_REFLECT_LR,n03262932,easy_chair.n.01,,,-45.0/0.0/-46.000397,45.0/94.1682/46.0,90.0/94.1682/92.0004,
2267,s__644,sofa,sofa,2.0,sofa,sofa/__SYM_REFLECT_LR,n04256520,sofa.n.01,,,-87.0/0.0/-48.0,87.0/85.345604/48.0,174.0/85.345604/96.0,
2268,s__645,armchair,chair,2.0,sofa,chair/armchair/sofa_chair/__SYM_REFLECT_LR,n03262932,easy_chair.n.01,,,-47.5/0.0/-50.0,47.5/83.392105/50.0,95.0/83.392105/100.0,
2269,s__646,sofa,sofa,2.0,sofa,sofa/__SYM_REFLECT_LR,n04256520,sofa.n.01,,,-60.5/0.0/-31.538998,60.5/77.9492/32.4612,121.0/77.9492/64.0002,
2270,s__647,armchair,chair,2.0,sofa,chair/armchair/sofa_chair/__SYM_REFLECT_LR,n03262932,easy_chair.n.01,,,-32.5/0.0/-31.538998,32.5/77.951004/32.4612,65.0/77.951004/64.0002,
2271,s__648,sofa,sofa,2.0,sofa,sofa/__SYM_REFLECT_LR,n04256520,sofa.n.01,,,-97.5/0.0/-52.999996,97.5/103.698006/52.999996,195.0/103.698006/105.99999,
2272,s__649,armchair,chair,2.0,sofa,chair/armchair/sofa_chair/__SYM_REFLECT_LR,n03262932,easy_chair.n.01,,,-50.0/0.0/-54.5,50.0/96.1082/54.5,100.0/96.1082/109.0,
2273,s__650,sofa,sofa,2.0,sofa,sofa/__SYM_REFLECT_LR,n04256520,sofa.n.01,,,-120.00001/0.0/-60.001595,120.00001/90.4366/60.0008,240.00002/90.4366/120.002396,
2274,s__651,armchair,chair,2.0,sofa,chair/armchair/sofa_chair/__SYM_REFLECT_LR,n03262932,easy_chair.n.01,,,-55.0/0.0/-50.0016,55.0/91.3155/50.000797,110.0/91.3155/100.002396,
2275,s__652,sofa,sofa,2.0,sofa,sofa/__CORNER_C2,n04256520,sofa.n.01,,,-116.5/0.0/-75.0,116.5/76.22/75.00009,233.0/76.22/150.00009,
2276,s__653,armchair,chair,2.0,sofa,chair/armchair/sofa_chair/__SYM_REFLECT_LR,n03262932,easy_chair.n.01,,,-45.5/0.0/-44.0,45.5/76.22/44.0,91.0/76.22/88.0,
2277,s__654,sofa,sofa,2.0,sofa,sofa/__SYM_REFLECT_LR,n04256520,sofa.n.01,,,-104.32201/0.0/-43.5001,104.32201/100.996994/43.5001,208.64401/100.996994/87.0002,
2278,s__655,sofa,sofa,2.0,sofa,sofa/__SYM_REFLECT_LR,n04256520,sofa.n.01,,,-123.5/0.0/-59.0203,123.5/104.06/59.0203,247.0/104.06/118.0406,
2279,s__656,sofa,sofa,2.0,sofa,sofa/__CORNER_C1,n04256520,sofa.n.01,,,-118.02899/0.0/-85.0,117.972/97.1416/84.9503,236.00099/97.1416/169.9503,
2280,s__657,armchair,chair,2.0,sofa,chair/armchair/sofa_chair/__SYM_REFLECT_LR,n03262932,easy_chair.n.01,,,-43.5/0.0/-40.0,43.5/97.1416/40.009796,87.0/97.1416/80.009796,
2281,s__658,sofa,sofa,2.0,sofa,sofa/__SYM_REFLECT_LR,n04256520,sofa.n.01,,,-77.0162/0.08783722/-55.9834,77.0162/99.7789/56.0,154.0324/99.69106/111.9834,
2282,s__659,shelving,shelving,2.0,shelves,shelving,n04190052,shelf.n.01,,,-111.231/-3.0517578E-5/-25.0,111.231/270.0/25.0,222.462/270.00003/50.0,
2283,s__660,sofa,sofa,2.0,sofa,sofa/__SYM_REFLECT_LR,n04256520,sofa.n.01,,,-86.5/0.0/-53.5047,86.5/91.4493/53.5047,173.0/91.4493/107.0094,
2284,s__661,sofa,sofa,2.0,sofa,sofa/__SYM_REFLECT_LR,n04256520,sofa.n.01,,,-108.5/-7.6293945E-6/-54.5,108.5/94.5523/54.501297,217.0/94.55231/109.0013,
2285,s__662,stand,stand,2.0,night_stand,stand/__SYM_ROTATE_UP_4,n04301000,stand.n.04,,,-24.0/0.0/-24.0,24.0/48.0/24.0,48.0/48.0/48.0,
2286,s__663,stand,stand,2.0,night_stand,stand/__SYM_ROTATE_UP_4,n04301000,stand.n.04,,,-24.0/0.0/-24.0,24.0/48.0/24.0,48.0/48.0/48.0,
2287,s__664,stand,stand,2.0,night_stand,stand/__SYM_ROTATE_UP_4,n04301000,stand.n.04,,,-24.0/0.0/-24.0,24.0/48.0/24.0,48.0/48.0/48.0,
2288,s__665,nightstand,stand,2.0,night_stand,stand/nightstand/__SYM_ROTATE_UP_4,n03015254,chest_of_drawers.n.01,,,-25.0/0.0/-25.0,25.0/50.0/25.0,50.0/50.0/50.0,
2289,s__666,stand,stand,2.0,night_stand,stand/__SYM_ROTATE_UP_2,n04301000,stand.n.04,,,-48.9687/0.0/-25.0,49.0313/50.0/25.0,98.0/50.0/50.0,
2290,s__667,office_chair,chair,2.0,chair,chair/office_chair/__SYM_REFLECT_LR,n04373704,swivel_chair.n.01,,,-28.0/0.0034255981/-27.5001,28.0/95.919/27.5001,56.0/95.91557/55.0002,
2291,s__668,office_chair,chair,2.0,chair,chair/office_chair/__SYM_REFLECT_LR,n04373704,swivel_chair.n.01,,,-35.0/0.003692627/-33.5,35.0/111.590004/33.5,70.0/111.58631/67.0,
